keyword,vector
越大越,[-0.00033279]
美过,[-0.00420564]
粤语版,[-0.1099598]
这歌,[0.07091608]
一件,[-0.18985792]
粤语,[-0.41034475]
早安,[-0.04938449]
太美,[-0.2957472]
首歌,[-0.282913]
声音,[-0.34871867]
未眠,[0.28943127]
女声,[0.26450375]
不像话,[0.18983698]
亲亲,[0.20043245]
春光,[0.33966938]
明媚,[-0.3069665]
此生,[-0.36310282]
张敬轩,[-0.17005742]
八点,[0.2472105]
失恋,[-0.2059065]
坦荡,[0.07009519]
盛夏,[-0.40827322]
暧昧,[-0.3682346]
说说话,[0.10777154]
缠绵,[0.17117779]
多情,[-0.39034185]
歌词,[-0.33749112]
句句,[-0.22414337]
国语,[-0.4127746]
心境,[0.36096558]
两件事,[0.12870102]
最爱,[0.38589767]
不同,[0.00715785]
迷人,[0.0615405]
断断续续,[-0.04493784]
气力,[-0.3850098]
爱心,[-0.06619894]
截然不同,[0.4872283]
手腕,[-0.05001582]
一个,[0.06615348]
聊天,[0.37483737]
运气,[-0.09917819]
起床,[-0.2520501]
时光,[-0.10696424]
早早,[0.2534362]
端的,[-0.04010187]
呕吐,[0.42185524]
放开,[0.2148199]
一共,[0.3733542]
昨晚,[-0.06808507]
上班,[0.08084722]
谢谢,[-0.11935374]
自我,[-0.08864609]
早上,[0.4431607]
言语,[0.3259924]
夜里,[-0.46557885]
一夜,[-0.01491311]
罢了,[0.38358426]
几句,[-0.08831888]
想象,[-0.33895987]
再也,[0.10980473]
人数,[-0.18945539]
当天,[-0.4367136]
不必,[0.26575392]
反复,[-0.12651113]
没有,[0.4564978]
回家,[0.15673323]
手机,[-0.19527411]
她们,[-0.11676715]
喜欢,[0.33239084]
相信,[0.12716012]
真的,[-0.11610363]
女人,[0.02291164]
独立,[0.42675728]
一句,[0.4821556]
终于,[0.0582287]
不到,[-0.17050067]
只能,[-0.1347599]
以前,[0.36363485]
明白,[-0.24220088]
除了,[-0.24364427]
其实,[0.32817414]
十分,[0.1987879]
觉得,[0.2368661]
未来,[-0.423971]
应该,[-0.13581927]
一定,[0.28456482]
两个,[0.22597584]
现在,[-0.33610797]
可能,[0.24272121]
首歌,[-0.2805247]
蜡烛,[0.2050473]
时间,[-0.42403615]
我们,[-0.30662835]
争气,[-0.4169837]
禅师,[0.39818227]
有些,[-0.03035229]
倾诉,[0.20962256]
情怀,[0.45471597]
以前,[0.36900517]
内心,[-0.30527893]
以此为证,[-0.23774384]
高攀不起,[-0.34338176]
镜花,[0.01599843]
东邪西毒,[0.27981696]
各生,[-0.47181043]
泛泛之辈,[-0.08717164]
因为,[0.12373532]
朱颜,[-0.13224845]
想下,[0.04194288]
饮水饱,[0.21572527]
黄伟文,[-0.20346315]
越久,[-0.36619842]
事说,[-0.28772214]
太痛,[0.04237459]
我输,[-0.19567083]
我要,[0.40159073]
辞树,[0.4451822]
有个,[0.49014917]
不想,[0.32909966]
知道,[0.30470267]
香港,[0.18043569]
喜欢,[0.33863327]
直到,[0.00465515]
劫数,[0.11027174]
绕路,[-0.08573209]
演唱会,[-0.23667948]
振奋人心,[-0.14771742]
蛾子,[-0.02212198]
翻个,[-0.02603605]
自爱,[-0.14908962]
明白,[-0.23944062]
演艺界,[-0.10696385]
想不开,[-0.05022784]
一丝丝,[-0.14575642]
一生一世,[-0.20559841]
留不住,[0.23398454]
良药,[-0.4086519]
振作,[-0.13934205]
鸡汤,[-0.02406249]
非典,[0.34696648]
事情,[0.3326352]
恋情,[-0.08842402]
一别,[-0.10777682]
有情,[0.3170203]
那些,[0.20901453]
一厢情愿,[-0.3470455]
过去,[0.3664347]
善后,[-0.42291003]
共鸣,[0.050871]
生活,[-0.22454482]
台词,[0.36608505]
肆虐,[0.16408153]
最是,[-0.16053274]
忍着,[0.02018216]
一直,[0.08810092]
有朝一日,[-0.04761884]
大不了,[-0.2115523]
那句话,[-0.37007388]
陌生人,[0.3189641]
发现,[-0.3318424]
只是,[0.3251416]
这首,[-0.40088317]
网易,[0.10156108]
好久,[0.02477195]
挣钱,[-0.447307]
埋葬,[-0.47183904]
倒退,[0.09495416]
着想,[-0.21062106]
近乎,[0.13239793]
尊严,[-0.08710622]
男孩,[-0.20542105]
中途,[0.28223765]
两下,[-0.26551262]
盛大,[-0.276965]
开心,[0.2294504]
镜子,[0.23355578]
果断,[0.4205471]
分手,[0.32232472]
充实,[0.26996094]
现在,[-0.34403852]
耽误,[0.17576931]
欢喜,[0.4687168]
美好,[0.19938402]
出租车,[0.08926008]
高潮,[0.23781425]
不是,[0.19980691]
拼命,[-0.49554658]
激励,[-0.158801]
看得,[-0.09680189]
窗外,[0.14885183]
感谢,[-0.21656887]
伤心,[0.08878127]
女孩,[-0.43871504]
人间,[-0.20621736]
同情,[-0.29083362]
多人,[0.45175374]
立场,[-0.20110244]
安慰,[0.32709137]
下载,[-0.3444018]
什么,[0.47659063]
透明,[0.17418483]
自己,[0.4704502]
睡觉,[-0.27743003]
一会,[0.15888941]
家人,[0.06239088]
想想,[-0.2371119]
重复,[0.33035856]
前奏,[-0.38203055]
留言,[0.21170276]
评论,[-0.33689755]
自己,[0.4651071]
喜欢,[0.3333844]
恋爱,[0.04322391]
可爱,[-0.15856344]
有口无心,[0.31066698]
心情,[0.00079148]
理解,[0.24275172]
靈魂,[0.47308433]
人会,[0.49034902]
出竅,[-0.26867726]
更爱,[-0.09361362]
评论者,[0.23693821]
跑得慢,[0.2301659]
口是心非,[-0.48976636]
没辙,[-0.43674114]
几秒,[-0.38769576]
首歌,[-0.28522673]
音箱,[-0.07139303]
可以,[0.13631076]
深爱,[0.30515146]
希望,[0.30821103]
我们,[-0.3078378]
每台,[0.13376369]
心碎,[-0.3501419]
着迷,[-0.11185057]
网吧,[0.45432258]
知音,[0.14448075]
看客,[-0.43328953]
卑微,[-0.39150134]
说白了,[-0.41107297]
博爱,[0.02067652]
亲昵,[-0.11481884]
成全,[0.15075451]
消磨,[-0.3330835]
用钱,[-0.05177802]
感恩,[0.01310781]
各式,[0.4963289]
翻看,[-0.11787136]
不会,[-0.13071024]
不提,[-0.20546556]
长辈,[0.45276582]
礼貌,[-0.32254797]
装作,[-0.09044608]
触动,[0.35024956]
虚拟,[-0.1199994]
公交,[0.2996374]
过得,[-0.15521917]
停产,[0.44430122]
带给,[0.4028204]
无需,[-0.03679362]
垃圾,[0.22906555]
还是,[-0.03116938]
传奇,[0.01526654]
所有人,[0.22566822]
姿态,[-0.20442148]
亲戚,[0.06987007]
情感,[0.30071267]
电脑,[0.27134663]
之心,[-0.3068066]
回复,[0.06816507]
哪怕,[-0.2558511]
尊重,[0.31292328]
安慰,[0.33328897]
什么,[0.47210154]
丧失,[-0.44408908]
有意,[-0.27934644]
家人,[0.06026851]
伟大,[0.00142272]
循环,[0.03744498]
结婚,[-0.4284545]
奇怪,[-0.23291878]
感情,[-0.3347097]
一份,[-0.05562553]
平台,[0.19277772]
寻找,[0.42175692]
两人,[0.26061824]
究竟,[0.19316113]
怎样,[-0.08248027]
愿意,[-0.12953216]
对象,[-0.29233912]
经常,[0.08999015]
每天,[0.08799481]
本身,[-0.27626756]
一个,[0.06599433]
有点,[-0.31771094]
也许,[-0.48659635]
容易,[0.20307817]
过来,[-0.30247462]
解决,[-0.30914494]
声音,[-0.35168016]
其实,[0.3276894]
能力,[-0.17421716]
事情,[0.3276569]
不要,[0.04710636]
觉得,[0.23766997]
可是,[0.13417326]
特别,[-0.23764111]
表现,[-0.13758236]
之间,[0.4130188]
怎么,[-0.3445774]
之后,[-0.24188775]
只是,[0.3184855]
知道,[0.2985878]
健忘,[-0.17111883]
眼泪,[0.13378105]
爱上,[0.21242516]
自知,[-0.3385074]
装作,[-0.09401133]
聪明,[0.411136]
身份,[-0.1573904]
十四天,[0.06827065]
一段,[-0.48242503]
不胜酒力,[-0.45914894]
云淡风轻,[0.20324583]
code,[0.00488418]
不记,[-0.50191766]
這首,[-0.40026045]
盗来,[-0.17572533]
谈天说地,[-0.02687796]
朋友,[0.42837867]
前女友,[0.40851787]
真真是,[0.05242131]
感觉,[0.21062513]
打呼噜,[-0.11993325]
牙疼,[0.46334043]
吃吃喝喝,[-0.29643816]
喜糖,[0.27633807]
首歌,[-0.2876314]
放轻,[0.11338155]
已经,[-0.30368555]
重温,[-0.18950962]
消息,[-0.1452419]
突然,[0.41867828]
熬夜,[-0.01798269]
辆车,[0.22567281]
涌出来,[0.09504446]
喜酒,[-0.25761467]
轰隆隆,[0.49265593]
觉得,[0.24082841]
旅程,[-0.39261806]
如何,[-0.19030537]
从头到尾,[0.15202975]
特别,[-0.24556018]
未来,[-0.43323955]
见过面,[-0.19750524]
一千多,[0.39312112]
没有,[0.46234632]
暗地里,[-0.1976598]
男生,[-0.38549992]
梦里,[0.06167889]
女朋友,[-0.0446507]
不同,[-0.00385159]
残忍,[0.23081328]
时候,[-0.33038783]
风吹,[0.14726695]
继续,[0.24352938]
聊天,[0.3776224]
但是,[-0.27965856]
想过,[-0.06582297]
要死,[0.49101192]
骄傲,[0.12386624]
大哭,[-0.08990455]
瞬间,[0.11578047]
开车,[0.0257498]
明明,[0.180071]
隐藏,[-0.29714584]
崩溃,[-0.3815655]
不吃,[-0.03190624]
收藏,[-0.46408334]
很长,[-0.15490378]
停留,[-0.23508759]
偶尔,[0.2501979]
听得,[0.07108642]
自己,[0.45667103]
就让,[-0.47666943]
感受,[-0.09524264]
人生,[0.36108804]
原本,[-0.44739535]
有没有,[-0.2747895]
半年,[0.16784821]
当初,[0.4507406]
故意,[0.31192222]
不成,[0.1725759]
音乐,[-0.4634819]
一遍,[0.11935869]
差不多,[-0.08963059]
痛苦,[-0.3292733]
奇怪,[-0.22532858]
感情,[-0.34263137]
一生,[-0.20298018]
渐渐,[0.306583]
路上,[0.13965204]
等待,[-0.16778293]
故事,[0.17448942]
情绪,[0.12240592]
别的,[0.05000445]
波动,[0.4380847]
是不是,[-0.2736148]
每天,[0.08183636]
经历,[-0.0943206]
听到,[0.36835855]
喜欢,[0.3268248]
真的,[-0.12170491]
联系,[0.318787]
以为,[0.4385458]
一句,[0.4902152]
一天,[0.2592742]
一条,[-0.366845]
说话,[0.11260315]
很大,[0.36915818]
只要,[-0.18920799]
如今,[0.26720086]
完成,[0.14976239]
一起,[-0.37050542]
看到,[-0.08592691]
经过,[0.3846588]
所有,[-0.47832954]
过去,[0.35052228]
林夕,[-0.11102063]
时见,[0.05585533]
海深,[0.23444457]
林深,[0.45010692]
梦醒,[-0.10231278]
情敌,[-0.32385364]
也好,[0.33458218]
不见,[0.4004799]
歌词,[-0.3422432]
救出,[0.31675813]
大哭,[-0.09338395]
随机,[-0.35826364]
三百种,[-0.05713739]
字字珠玑,[-0.04955736]
东邪西毒,[0.28908348]
反顾,[-0.11864558]
悔不当初,[-0.2952761]
不错,[0.26986426]
杨千嬅,[0.25447014]
必属,[-0.478552]
时续,[-0.05693868]
时雾,[0.45028546]
吴雨,[-0.0623912]
字换,[-0.39339462]
事说,[-0.2912475]
谢安琪,[-0.01248275]
我输,[-0.19597982]
云听个,[-0.13254017]
这夜,[0.32716295]
女歌手,[-0.13481718]
愿意,[-0.1231626]
浴巾,[-0.27543044]
宁为,[0.49447873]
盖世英雄,[-0.4430021]
拿得起,[-0.25367755]
喜欢,[0.337936]
消防员,[-0.25853145]
封印,[0.1329031]
七彩,[0.26992044]
首歌,[-0.26861072]
什么,[0.47868612]
冲进去,[-0.15945777]
浪涌,[0.4815026]
痛觉,[0.4215286]
入耳,[0.04716568]
应景,[-0.25880653]
跌进,[-0.44830382]
一生一世,[-0.20158774]
春色,[0.13657577]
心惊胆战,[0.5049243]
很久以前,[0.2452633]
枯草,[-0.10916287]
情歌,[0.35962912]
红尘,[0.05282192]
穷得,[0.03540974]
含着泪,[0.20925017]
画画,[0.4614386]
得救,[-0.27304116]
祥云,[0.22249146]
有些,[-0.03198285]
几人,[-0.29982546]
放得,[-0.27732986]
台词,[0.3641779]
听过,[0.19311568]
金箍棒,[0.08903223]
凡人,[-0.13875519]
惨淡,[0.30935985]
出品,[-0.4069889]
那句话,[-0.36974236]
放肆,[0.2802162]
拥抱,[0.47720176]
出来,[0.38393432]
播放,[0.2523201]
旋律,[-0.11330172]
网易,[0.10390113]
淘宝,[-0.3986037]
精品,[-0.34757277]
镜子,[0.22986801]
当做,[-0.19779707]
瞬间,[0.12245708]
化为,[-0.42491743]
写出,[-0.2717158]
半夜,[-0.19067807]
得不到,[0.12087824]
梦想,[0.05594953]
眼神,[-0.4375568]
美好,[0.19578028]
做个,[-0.00835629]
看待,[-0.29342228]
付出,[0.39790213]
酒店,[-0.3860656]
过后,[-0.20322382]
绘画,[-0.09325669]
经典,[-0.49062482]
难得,[-0.00872193]
想想,[-0.22801647]
敏感,[0.0154554]
浑身,[0.3967159]
眼里,[-0.47356835]
我们,[-0.30461827]
评论,[-0.33773842]
总结,[0.2398378]
适合,[0.1498462]
却说,[0.05132704]
说法,[0.24380444]
区别,[0.02830633]
一名,[-0.396818]
两人,[0.26950222]
昨天,[-0.18802667]
对象,[-0.2851123]
似的,[0.48186085]
身边,[0.22313401]
香港,[0.18458723]
到底,[-0.42724988]
变得,[0.02906357]
最近,[-0.24399376]
经历,[-0.09250736]
直到,[0.01019936]
真是,[-0.17698677]
总是,[-0.3837364]
相信,[0.1240425]
以为,[0.43919066]
看着,[-0.44673982]
看看,[0.00298337]
一句,[0.48670068]
一天,[0.26372388]
终于,[0.06654687]
才能,[0.19648187]
声音,[-0.34006187]
重新,[-0.2377101]
以前,[0.3746435]
多少,[0.41932535]
三个,[-0.44886005]
王菲,[0.36595672]
傻女,[0.01613422]
男生,[-0.37486014]
广东话,[0.3056234]
女生,[0.44186288]
一切,[0.48351985]
七年,[-0.05716325]
爱情,[0.11458325]
幸福,[-0.32588425]
一遍,[0.1272086]
真实,[0.09954431]
感情,[-0.31826308]
小混混,[0.30317706]
单曲,[-0.21080585]
直男是,[-0.37401757]
時機,[-0.44221908]
竭斯,[0.07474059]
大紅大,[0.49552727]
陈慧娴,[0.4550148]
錯過,[0.09905665]
得话,[-0.38157722]
高富帅,[0.3179187]
没腻,[-0.1402013]
能唱出,[0.03387804]
白富,[-0.00421752]
我后,[-0.15345103]
慧娴,[0.49258056]
天后级,[0.1979298]
去触,[-0.42166454]
傻仔,[-0.18763968]
大爱慧,[-0.11728276]
痴人,[0.3905159]
难以自拔,[0.44792303]
白马王子,[0.30947372]
老歌,[0.43348166]
流行歌,[-0.0448133]
栽进,[-0.03054621]
脸上,[0.14848803]
不是,[0.2143643]
枕套,[0.18777023]
整晚,[-0.13560416]
洒满,[0.367549]
帅哥,[0.14518107]
终于,[0.06190644]
落寞,[0.05147041]
声音,[-0.3305863]
底里,[-0.4273211]
越长越,[-0.25622436]
佳人,[0.344884]
割舍,[0.2456064]
却会,[0.2525187]
任由,[0.04679221]
情侣,[-0.05348294]
很多年,[0.24977425]
成套,[-0.05030196]
爱惜,[0.42279202]
毛衣,[0.40452597]
没有,[0.47249153]
漫画,[0.3693275]
普通话,[-0.18510064]
皱眉,[0.21724857]
爱上,[0.23019329]
才子,[-0.06019416]
执着,[-0.02721147]
有点像,[-0.32607335]
何苦,[0.3236295]
些许,[-0.47449064]
听懂,[-0.2549453]
毒药,[-0.4225992]
世界,[-0.25823337]
幸好,[-0.3929495]
怀念,[0.20556782]
见证,[-0.14013764]
虽然,[0.29606536]
庆幸,[0.0927751]
歌声,[0.15347196]
但是,[-0.26490495]
解脱,[0.12099542]
哽咽,[0.29387352]
分手,[0.3257566]
莫名其妙,[-0.48466837]
两句,[-0.15869969]
这种,[-0.33066058]
钥匙,[0.39966133]
一心,[0.18411332]
其他人,[0.389909]
同事,[0.02195175]
感冒,[0.05702023]
身为,[-0.45551828]
明明,[0.18588391]
亲人,[-0.02942966]
当成,[-0.01081822]
伤心,[0.09639193]
联络,[-0.11617722]
偏偏,[0.3388785]
味道,[-0.18772861]
看过,[0.48526454]
笑容,[-0.18141478]
整整,[0.05496563]
泪水,[0.02383053]
居然,[-0.06386928]
从前,[-0.3303119]
表情,[0.00506329]
微笑,[-0.39875713]
表达,[0.31335703]
当初,[0.45663378]
一副,[-0.17852634]
循环,[0.04910732]
等到,[0.14812624]
带有,[0.07420105]
不曾,[0.3822877]
记得,[0.24613105]
广东,[0.50689936]
早就,[0.2608942]
那时,[0.05840839]
杨千嬅,[0.2477298]
黄伟文,[-0.19853151]
哀伤,[0.16824321]
林夕,[-0.10971346]
容祖儿,[0.43500713]
烈女,[0.143718]
爱得,[-0.43944022]
喜欢,[0.33443725]
英勇,[0.29289466]
一首,[-0.3009914]
何必,[0.49323574]
所得,[0.16168062]
暂放,[0.08938071]
那么,[-0.08547316]
电影,[0.4741849]
低姿态,[0.25412482]
明心志,[-0.03802125]
不相为谋,[-0.33448774]
第七年,[0.19620548]
第十年,[0.13067222]
反酸,[-0.43152916]
千军,[0.3997835]
第八年,[0.02509134]
情窦初开,[0.24982055]
这番,[-0.06477942]
心悦,[0.38977733]
有枝,[-0.02058008]
第五年,[0.42776182]
挤逼,[-0.35561326]
飞女,[0.2517879]
微博上,[0.47985986]
回人海,[-0.01173674]
渐行,[-0.45938054]
可错,[0.30875373]
口硬,[-0.13854255]
若知,[-0.01406819]
班到,[0.43304154]
丑屋,[0.01171676]
第九年,[0.1476368]
勇唱得,[0.03733204]
金句,[-0.02023807]
可哭,[0.19751425]
人海中,[-0.1673511]
勇山,[-0.04540633]
木兮木,[0.43452176]
必曾,[-0.25512958]
歌里,[-0.33647612]
别要,[0.08476335]
钟无艳,[-0.04994374]
女金,[-0.36450174]
新扎,[0.32716075]
拍错,[0.23557626]
相照,[0.5029565]
君兮君,[0.04991237]
虽细,[0.11324666]
勇字,[0.5013523]
深才,[-0.18529668]
渐远,[0.43362147]
唯愿,[0.26198843]
静水流,[0.47335252]
英勇无畏,[0.02229166]
港岛,[-0.45669916]
野孩子,[-0.08295849]
第六年,[-0.21712434]
芸芸,[-0.35079333]
阿赖耶识,[0.12515678]
第四年,[-0.04475688]
婚纱照,[-0.2675804]
总是,[-0.37558764]
低到,[0.35917842]
生存之道,[-0.1653248]
感言,[0.03219611]
稀里哗啦,[-0.42937294]
富士山,[0.22840643]
某次,[-0.2566486]
长路,[0.43606234]
叱咤,[-0.29491064]
正传,[0.16169961]
杨小姐,[-0.25475672]
幽怨,[-0.42986292]
傲气,[0.42472845]
释然,[0.2925837]
之前,[-0.39500707]
独独,[-0.4741163]
赤诚,[-0.33915862]
安好,[0.10701928]
可不可以,[-0.25824404]
师妹,[-0.31406942]
不痛,[0.3885632]
第三年,[-0.2560942]
万马,[-0.49058703]
无畏,[-0.32619733]
坚毅,[-0.3291864]
二十多岁,[-0.29261667]
馈赠,[-0.47467056]
插曲,[-0.33994195]
霎时,[0.43346906]
疲惫不堪,[0.4809368]
唱得,[0.32629395]
钟情,[0.13169989]
肝胆,[-0.315243]
豁出去,[0.00095367]
传为,[-0.45937622]
不怕死,[0.47672528]
姻缘,[0.13684607]
高一,[0.26429424]
天涯,[-0.17778349]
第一年,[-0.16409504]
心口,[0.45442092]
放得,[-0.28366163]
可爱,[-0.15641405]
客家话,[-0.32725886]
首歌,[-0.28722027]
态度,[0.15258315]
普通话,[-0.19431311]
Kay,[-0.14182846]
kay,[-0.01686246]
这歌,[0.06689826]
粤语,[-0.4203743]
英语,[0.07848912]
包容,[-0.3327738]
那种,[0.33154646]
语气,[0.2552642]
温柔,[-0.3116027]
性格,[0.36910102]
穿插着,[0.3383818]
广东,[0.48911622]
奸笑,[-0.28711084]
不爱学,[0.04251109]
包溶,[0.14483412]
妈带,[-0.03183598]
红少些,[-0.258594]
歌中,[-0.3356813]
Fish,[0.33287185]
joey,[0.18403743]
钟意,[0.24788997]
亲民,[0.13579205]
谢安琪,[-0.02890658]
要学,[-0.15549195]
TVB,[0.17885087]
Chips,[0.09475853]
残粉,[0.07448632]
我入,[0.1483088]
懂好,[0.44533154]
ABC,[0.43602738]
选餐,[0.19458404]
fa,[-0.2593224]
女歌手,[-0.13859573]
广东话,[0.295725]
高人一等,[-0.3184557]
喜欢,[0.3339595]
二胎,[-0.42463717]
表明,[-0.42087883]
大家闺秀,[0.31808472]
麦兜,[-0.06533197]
文武双全,[0.00249797]
客家人,[-0.41565552]
真不愧是,[-0.23317754]
知性,[-0.43481508]
亦然,[-0.27290055]
自己,[0.4578145]
多种语言,[-0.23924793]
永远都是,[0.03154843]
不怨,[-0.0980988]
学识渊博,[-0.09111154]
撇嘴,[-0.40936738]
大大咧咧,[0.22401503]
风雅,[-0.30982718]
上手,[0.12649669]
大家,[-0.46744937]
歇斯底里,[-0.09093006]
作答,[0.11729041]
觉得,[0.23044367]
带点,[-0.21070424]
看电视,[-0.42117813]
铃声,[-0.33034405]
新世界,[-0.39550215]
天赋,[-0.42702332]
这里,[-0.09825526]
辛辣,[-0.48568106]
女朋友,[-0.0491969]
不会,[-0.13112435]
好听,[-0.0822417]
不失,[-0.3636107]
高贵,[0.19413188]
吵架,[0.19783057]
调皮,[-0.4620556]
见证,[-0.15179124]
告诫,[0.06949208]
上课,[-0.4410451]
珠江,[-0.2494694]
有种,[0.19520916]
抗拒,[-0.28157935]
开心,[0.22323337]
气质,[-0.09014703]
无需,[-0.0393809]
见识,[0.12316771]
讽刺,[0.14293924]
排斥,[0.16118947]
民国,[-0.3881564]
英文,[-0.35232124]
从不,[-0.1383293]
不是,[0.20137753]
压制,[0.19590433]
坚定,[0.20877485]
人间,[-0.20294054]
打电话,[-0.10721554]
不准,[0.05884388]
无限,[0.40472615]
温暖,[0.16063891]
跟随,[-0.41652486]
循环,[0.03449509]
福建,[-0.35457954]
带有,[0.07165948]
开放,[0.2789503]
彳亍,[-0.03978731]
周耀辉,[0.09565877]
ch,[0.27010876]
林夕,[-0.11904893]
耀辉,[-0.183887]
一柱,[0.04896208]
没法,[0.40734658]
吴一弦,[-0.02728972]
伤治好,[-0.07504848]
黄伟文,[-0.20288683]
一样,[-0.18426922]
人生,[0.36533532]
一个,[0.07206487]
天地间,[0.04016686]
怎样,[-0.0887877]
在外,[-0.47370076]
刀刀见血,[-0.06298187]
倚天剑,[0.0188747]
黯然销魂,[-0.16834879]
忽如,[-0.1953365]
人生路,[0.30619016]
五味杂陈,[-0.4177699]
置顶,[0.2924966]
歌会,[0.1775987]
涵意,[0.09991165]
旧疾,[0.11729187]
粤语歌,[0.4449777]
称词,[0.0342869]
字念,[0.06968012]
歪文,[-0.355755]
不火耀辉,[-0.12208842]
屠龙刀,[0.21392716]
可鉴,[-0.18080336]
张华年,[0.34453923]
juno,[-0.18475488]
可骨,[-0.33964694]
身外物,[-0.4613252]
留色,[0.18581249]
词仙,[0.21348824]
最帅,[-0.13953678]
词鬼,[-0.40570688]
一弦,[-0.28291586]
隐世,[-0.33276784]
李杜,[0.256973]
或时,[0.16142389]
雨巷,[0.33026454]
思华,[-0.29636517]
风清扬,[-0.12962885]
锦瑟,[0.43875024]
人活,[0.22631042]
中写,[-0.23713276]
应存,[-0.3642664]
知道,[0.31025785]
暗恋,[-0.01679312]
枯槁,[0.07468949]
戴望舒,[0.265767]
身边,[0.21577784]
赤子之心,[-0.01031952]
喜欢,[0.33685523]
真是,[-0.1810472]
憨笑,[0.06626548]
李贺,[0.26227787]
父亲,[0.48009554]
慢走,[-0.3671538]
首歌,[-0.2841457]
为什么,[0.11278825]
献殷勤,[-0.08075718]
归心,[-0.28888917]
拼音,[0.14358835]
抒写,[0.25689757]
美名,[-0.14704631]
双胞胎,[0.42324263]
哈哈哈,[0.20143521]
博大,[0.26773068]
过手,[-0.04825961]
取名为,[0.29063898]
小步,[0.40933755]
伤及,[-0.40411022]
隔阂,[-0.2687516]
别哭,[-0.48343438]
比作,[-0.3113139]
极致,[0.49749604]
善恶,[-0.40056416]
远行,[-0.07661553]
天光,[-0.10522721]
无端,[-0.47273225]
最美,[0.2952185]
梦里,[0.06531134]
嘈杂,[0.48775136]
有朝一日,[-0.0417928]
走时,[0.4941541]
游历,[0.31495374]
生下,[-0.29129842]
时候,[-0.3178053]
出头,[0.38468727]
只想,[0.48419747]
梦见,[-0.19007595]
冲破,[0.41395083]
沮丧,[-0.28195775]
热爱,[0.2499535]
本性,[-0.43120715]
世间,[0.12371284]
五十,[0.05934511]
精通,[-0.08723471]
流血,[0.12935859]
华丽,[-0.07705832]
人影,[0.41281566]
往常,[-0.12305405]
默默,[-0.35635695]
汉语,[-0.04161717]
好奇,[-0.06282067]
万物,[0.0709746]
形容,[-0.40459362]
好汉,[0.37647784]
美好,[0.1923514]
徘徊,[-0.2857617]
委屈,[-0.02261452]
唐朝,[0.39089602]
分享,[0.20060195]
难过,[0.4450876]
感激,[-0.3162427]
许美静,[0.42706412]
流泪,[0.5220922]
首歌,[-0.26023299]
三级片,[0.11806928]
好听,[-0.05496125]
Frankie,[-0.4157058]
小思,[0.42996866]
陈佳明,[0.26236498]
版本,[0.00067256]
离婚,[-0.33125266]
唯美,[0.20031603]
一千个,[-0.12615894]
每个,[0.42710605]
困惑,[-0.33726096]
再见,[0.2154204]
向西,[-0.21397918]
看过,[0.4757456]
然后,[0.3721544]
漱口杯,[-0.17673619]
无一不知,[-0.2176366]
幸福,[-0.33082187]
专情,[0.07439975]
一路,[0.1018957]
粉底液,[-0.18970032]
同一首歌,[0.28823757]
一段,[-0.45469204]
作曲者,[-0.3454493]
一百种,[0.17334296]
更衣室,[-0.32612157]
前面,[-0.47340262]
重温旧梦,[0.10168013]
私密性,[0.25384104]
白裙,[-0.4934307]
于性,[0.08705554]
多棒,[0.41161013]
陈奕迅,[-0.1372361]
迅版,[-0.4482773]
跟许,[0.4012033]
车副座,[-0.05511088]
听歌,[0.16727653]
长情,[0.50016]
爱成,[-0.1274107]
袁耀发,[0.17503211]
撕来撕去,[0.3914441]
Zeta,[-0.24622314]
D版,[-0.26368558]
陈奕,[0.1847799]
片尾,[0.13792723]
许美,[0.19699536]
Message,[-0.11783428]
有个,[0.4768104]
谁谁谁,[0.2319462]
白衬衫,[-0.19366306]
真的,[-0.12152654]
点开,[-0.40450072]
依然,[0.04737853]
陨落,[0.34171227]
千言万语,[-0.08141071]
一首歌,[0.03942025]
回家吧,[-0.235537]
飘过,[-0.08669534]
风雨飘摇,[0.32802713]
绝情,[0.28653505]
当然,[-0.3668886]
心灰意冷,[-0.15085168]
懵懂,[0.28921965]
陈说,[0.1277831]
片段,[0.2755378]
爱着,[-0.10484996]
神经病,[0.3685351]
短发,[-0.09358871]
已婚,[-0.46365854]
看到,[-0.06769946]
哈姆雷特,[0.2802282]
专属,[0.12004788]
觉得,[0.25333932]
八岁,[0.39026466]
洗漱,[0.40185997]
来电,[-0.11349121]
最后,[-0.24121061]
电影院,[-0.41333872]
没意思,[0.35898215]
多情,[-0.36401486]
一百个,[0.20443399]
喜好,[0.39214724]
歌手,[0.20781192]
一直,[0.10525595]
翻看,[-0.11919587]
夹杂着,[0.3072501]
听懂,[-0.2618226]
床头,[-0.27422905]
作曲,[-0.39234743]
婚后,[0.14203052]
这首,[-0.3922526]
不同,[0.01625024]
难忘,[-0.00360505]
思量,[0.04414437]
假装,[-0.36269787]
动不动,[-0.47605792]
大步,[-0.22641772]
歌唱,[-0.03006257]
伤感,[0.1203764]
或多或少,[0.4656454]
这辈子,[0.27455643]
茫茫,[0.23088396]
握住,[-0.08840366]
小小,[0.0507191]
真想,[0.11441303]
用心,[0.4807076]
时光,[-0.09933344]
背影,[0.10918614]
客厅,[-0.13701922]
小事,[0.49775594]
归来,[0.5026049]
嫁给,[0.23591772]
总会,[-0.01349559]
差点,[0.30289796]
兑现,[-0.09843966]
抛弃,[-0.43328956]
渴望,[0.4202775]
转过身,[0.3813512]
生死,[0.26628613]
